ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_0x0, send_bit_count, port0, Accumulator, 2557105133, 0, 2232, 1660608, 3, 744, 744
rtr_0x0, send_packet_count, port0, Accumulator, 2557105133, 0, 3, 3, 3, 1, 1
rtr_0x0, output_port_stalls, port0, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, idle_time, port0, Accumulator, 2557105133, 0, 2557081139, 3223978339075358501, 4, 9394402, 1306019802
rtr_0x0, width_adj_count, port0, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, send_bit_count, port1, Accumulator, 2557105133, 0, 82960, 34392448, 206, 360, 808
rtr_0x0, send_packet_count, port1, Accumulator, 2557105133, 0, 206, 206, 206, 1, 1
rtr_0x0, output_port_stalls, port1, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, idle_time, port1, Accumulator, 2557105133, 0, 2556124045, 33834299004940881, 207, 125601, 36866669
rtr_0x0, width_adj_count, port1, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, send_bit_count, port2, Accumulator, 2557105133, 0, 156496, 63355520, 394, 360, 808
rtr_0x0, send_packet_count, port2, Accumulator, 2557105133, 0, 394, 394, 394, 1, 1
rtr_0x0, output_port_stalls, port2, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, idle_time, port2, Accumulator, 2557105133, 0, 2555250930, 22860008377091362, 395, 44802, 21916269
rtr_0x0, width_adj_count, port2, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, send_bit_count, port3, Accumulator, 2557105133, 0, 78216, 31636288, 197, 360, 744
rtr_0x0, send_packet_count, port3, Accumulator, 2557105133, 0, 197, 197, 197, 1, 1
rtr_0x0, output_port_stalls, port3, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, idle_time, port3, Accumulator, 2557105133, 0, 2556180031, 33344074699340857, 198, 3768533, 25145068
rtr_0x0, width_adj_count, port3, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, send_bit_count, port4, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, send_packet_count, port4, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, output_port_stalls, port4, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, idle_time, port4, Accumulator, 2557105133, 0, 2557105133, 6538786661214947689, 1, 2557105133, 2557105133
rtr_0x0, width_adj_count, port4, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, send_bit_count, port5, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
rtr_0x0, send_packet_count, port5, Accumulator, 2557105133, 0, 0, 0, 0, 0, 0
