ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_0x0x0, send_bit_count, port0, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_packet_count, port0, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, output_port_stalls, port0, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port0, Accumulator, 18036544838, 0, 18036544838, 11722300440122068772, 1, 18036544838, 18036544838
rtr_0x0x0, width_adj_count, port0, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port1, Accumulator, 18036544838, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port1, Accumulator, 18036544838, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port1, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port1, Accumulator, 18036544838, 0, 18036267574, 15469923001192099476, 57, 8307895, 17092545334
rtr_0x0x0, width_adj_count, port1, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port2, Accumulator, 18036544838, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port2, Accumulator, 18036544838, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port2, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port2, Accumulator, 18036544838, 0, 18036267574, 15474367157710914996, 57, 8177830, 17092675399
rtr_0x0x0, width_adj_count, port2, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port3, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_packet_count, port3, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, output_port_stalls, port3, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port3, Accumulator, 18036544838, 0, 18036544838, 11722300440122068772, 1, 18036544838, 18036544838
rtr_0x0x0, width_adj_count, port3, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port8, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_packet_count, port8, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, output_port_stalls, port8, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port8, Accumulator, 18036544838, 0, 18036544838, 11722300440122068772, 1, 18036544838, 18036544838
rtr_0x0x0, width_adj_count, port8, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port9, Accumulator, 18036544838, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port9, Accumulator, 18036544838, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port9, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port9, Accumulator, 18036544838, 0, 18036267574, 15542519364488780336, 57, 6183500, 17094669729
rtr_0x0x0, width_adj_count, port9, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port10, Accumulator, 18036544838, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port10, Accumulator, 18036544838, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port10, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port10, Accumulator, 18036544838, 0, 18036267574, 15587089024673185916, 57, 4879515, 17095973714
rtr_0x0x0, width_adj_count, port10, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port11, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_packet_count, port11, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, output_port_stalls, port11, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port11, Accumulator, 18036544838, 0, 18036544838, 11722300440122068772, 1, 18036544838, 18036544838
rtr_0x0x0, width_adj_count, port11, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port16, Accumulator, 18036544838, 0, 154155920, 2473217997440, 12406, 104, 16384
rtr_0x0x0, send_packet_count, port16, Accumulator, 18036544838, 0, 12406, 12406, 12406, 1, 1
rtr_0x0x0, output_port_stalls, port16, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port16, Accumulator, 18036544838, 0, 16429869274, 118518119281163202, 3307, 1207273, 17535329
rtr_0x0x0, width_adj_count, port16, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port17, Accumulator, 18036544838, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port17, Accumulator, 18036544838, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port17, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port17, Accumulator, 18036544838, 0, 18036267574, 15655267543165267056, 57, 2885185, 17097968044
rtr_0x0x0, width_adj_count, port17, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port20, Accumulator, 18036544838, 0, 154178640, 2473227262080, 12462, 104, 16384
rtr_0x0x0, send_packet_count, port20, Accumulator, 18036544838, 0, 12462, 12462, 12462, 1, 1
rtr_0x0x0, output_port_stalls, port20, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port20, Accumulator, 18036544838, 0, 16429592010, 119137732082896398, 3363, 70039, 16744372
rtr_0x0x0, width_adj_count, port20, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port0, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port1, Accumulator, 18036544838, 0, 0, 0, 0, 0, 0
