ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_G0R0, send_bit_count, port0, Accumulator, 3239365933, 0, 235128, 720297920, 415, 360, 12648
rtr_G0R0, send_packet_count, port0, Accumulator, 3239365933, 0, 415, 415, 415, 1, 1
rtr_G0R0, output_port_stalls, port0, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port0, Accumulator, 3239365933, 0, 3236687936, 50334632488729442, 416, 125601, 28216268
rtr_G0R0, width_adj_count, port0, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port1, Accumulator, 3239365933, 0, 98584, 158723776, 203, 360, 6504
rtr_G0R0, send_packet_count, port1, Accumulator, 3239365933, 0, 203, 203, 203, 1, 1
rtr_G0R0, output_port_stalls, port1, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port1, Accumulator, 3239365933, 0, 3238224885, 54215509321956661, 204, 126401, 44389869
rtr_G0R0, width_adj_count, port1, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port2, Accumulator, 3239365933, 0, 78280, 31719232, 197, 360, 808
rtr_G0R0, send_packet_count, port2, Accumulator, 3239365933, 0, 197, 197, 197, 1, 1
rtr_G0R0, output_port_stalls, port2, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port2, Accumulator, 3239365933, 0, 3238436832, 54478739647816594, 198, 310669, 44520269
rtr_G0R0, width_adj_count, port2, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port3, Accumulator, 3239365933, 0, 37944, 479915712, 3, 12648, 12648
rtr_G0R0, send_packet_count, port3, Accumulator, 3239365933, 0, 3, 3, 3, 1, 1
rtr_G0R0, output_port_stalls, port3, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port3, Accumulator, 3239365933, 0, 3238970032, 5164538173310547756, 4, 10395233, 1653838233
rtr_G0R0, width_adj_count, port3, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port4, Accumulator, 3239365933, 0, 2232, 1660608, 3, 744, 744
rtr_G0R0, send_packet_count, port4, Accumulator, 3239365933, 0, 3, 3, 3, 1, 1
rtr_G0R0, output_port_stalls, port4, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port4, Accumulator, 3239365933, 0, 3239341939, 5180954554512054501, 4, 10104802, 1659442202
rtr_G0R0, width_adj_count, port4, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port5, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_packet_count, port5, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, output_port_stalls, port5, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port5, Accumulator, 3239365933, 0, 3239365933, 10493491647880960489, 1, 3239365933, 3239365933
rtr_G0R0, width_adj_count, port5, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port6, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_packet_count, port6, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, output_port_stalls, port6, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port6, Accumulator, 3239365933, 0, 3239365933, 10493491647880960489, 1, 3239365933, 3239365933
rtr_G0R0, width_adj_count, port6, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port7, Accumulator, 3239365933, 0, 75984, 29975680, 194, 360, 488
rtr_G0R0, send_packet_count, port7, Accumulator, 3239365933, 0, 194, 194, 194, 1, 1
rtr_G0R0, output_port_stalls, port7, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port7, Accumulator, 3239365933, 0, 3238464825, 54786826206622445, 195, 4667733, 42607468
rtr_G0R0, width_adj_count, port7, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port8, Accumulator, 3239365933, 0, 79368, 33792832, 197, 360, 1128
rtr_G0R0, send_packet_count, port8, Accumulator, 3239365933, 0, 197, 197, 197, 1, 1
rtr_G0R0, output_port_stalls, port8, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port8, Accumulator, 3239365933, 0, 3238428834, 53431009959800072, 198, 4948533, 28672268
rtr_G0R0, width_adj_count, port8, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port9, Accumulator, 3239365933, 0, 75984, 29975680, 194, 360, 488
rtr_G0R0, send_packet_count, port9, Accumulator, 3239365933, 0, 194, 194, 194, 1, 1
rtr_G0R0, output_port_stalls, port9, Accumulator, 3239365933, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port9, Accumulator, 3239365933, 0, 3238464825, 54841544799832045, 195, 5006933, 43758668
