ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
nic0:rtrLink:networkIF, packet_latency, , Accumulator, 3402451533, 0, 55629, 10475897, 415, 111, 458
nic0:rtrLink:networkIF, send_bit_count, , Accumulator, 3402451533, 0, 236408, 721956800, 415, 360, 12648
nic0:rtrLink:networkIF, output_port_stalls, , Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
nic0:rtrLink:networkIF, idle_time, , Accumulator, 3402451533, 0, 3136688407, 50086989768577647, 416, 62017, 27582936
nic1:rtrLink:networkIF, packet_latency, , Accumulator, 3402451533, 0, 108811, 25021293, 609, 111, 458
nic1:rtrLink:networkIF, send_bit_count, , Accumulator, 3402451533, 0, 312392, 751932480, 609, 360, 12648
nic1:rtrLink:networkIF, output_port_stalls, , Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
nic1:rtrLink:networkIF, idle_time, , Accumulator, 3402451533, 0, 3005190697, 39099273159881549, 610, 62017, 25156536
nic2:rtrLink:networkIF, packet_latency, , Accumulator, 3402451533, 0, 141145, 37650511, 609, 111, 458
nic2:rtrLink:networkIF, send_bit_count, , Accumulator, 3402451533, 0, 312392, 751932480, 609, 360, 12648
nic2:rtrLink:networkIF, output_port_stalls, , Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
nic2:rtrLink:networkIF, idle_time, , Accumulator, 3402451533, 0, 3034912698, 38565726529834440, 609, 62017, 25017336
nic3:rtrLink:networkIF, packet_latency, , Accumulator, 3402451533, 0, 141213, 37642465, 609, 111, 458
nic3:rtrLink:networkIF, send_bit_count, , Accumulator, 3402451533, 0, 312392, 751932480, 609, 360, 12648
nic3:rtrLink:networkIF, output_port_stalls, , Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
nic3:rtrLink:networkIF, idle_time, , Accumulator, 3402451533, 0, 2920080964, 29208521655793888, 609, 62017, 22859736
rtr_l0_g0_r0, send_bit_count, port0, Accumulator, 3402451533, 0, 235128, 720297920, 415, 360, 12648
rtr_l0_g0_r0, send_packet_count, port0, Accumulator, 3402451533, 0, 415, 415, 415, 1, 1
rtr_l0_g0_r0, output_port_stalls, port0, Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
rtr_l0_g0_r0, idle_time, port0, Accumulator, 3402451533, 0, 3399773536, 57584672785612642, 416, 17068, 29343468
rtr_l0_g0_r0, width_adj_count, port0, Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
rtr_l0_g0_r0, send_bit_count, port1, Accumulator, 3402451533, 0, 311752, 751103040, 609, 360, 12648
rtr_l0_g0_r0, send_packet_count, port1, Accumulator, 3402451533, 0, 609, 609, 609, 1, 1
rtr_l0_g0_r0, output_port_stalls, port1, Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
rtr_l0_g0_r0, idle_time, port1, Accumulator, 3402451533, 0, 3398864430, 44694410203226072, 610, 17068, 26517869
rtr_l0_g0_r0, width_adj_count, port1, Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
rtr_l0_g0_r0, send_bit_count, port2, Accumulator, 3402451533, 0, 311752, 751103040, 609, 360, 12648
rtr_l0_g0_r0, send_packet_count, port2, Accumulator, 3402451533, 0, 609, 609, 609, 1, 1
rtr_l0_g0_r0, output_port_stalls, port2, Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
rtr_l0_g0_r0, idle_time, port2, Accumulator, 3402451533, 0, 3398864430, 44221107720616120, 609, 68003, 26378669
rtr_l0_g0_r0, width_adj_count, port2, Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
rtr_l0_g0_r0, send_bit_count, port3, Accumulator, 3402451533, 0, 311752, 751103040, 609, 360, 12648
rtr_l0_g0_r0, send_packet_count, port3, Accumulator, 3402451533, 0, 609, 609, 609, 1, 1
rtr_l0_g0_r0, output_port_stalls, port3, Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
rtr_l0_g0_r0, idle_time, port3, Accumulator, 3402451533, 0, 3398864430, 34517032731110778, 610, 5335, 23721069
rtr_l0_g0_r0, width_adj_count, port3, Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
rtr_l0_g0_r0, send_bit_count, port4, Accumulator, 3402451533, 0, 236408, 721956800, 415, 360, 12648
rtr_l0_g0_r0, send_packet_count, port4, Accumulator, 3402451533, 0, 415, 415, 415, 1, 1
rtr_l0_g0_r0, output_port_stalls, port4, Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
rtr_l0_g0_r0, idle_time, port4, Accumulator, 3402451533, 0, 3399757540, 54016867439771590, 416, 61617, 41225069
rtr_l0_g0_r0, width_adj_count, port4, Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
rtr_l0_g0_r0, send_bit_count, port5, Accumulator, 3402451533, 0, 157336, 690139072, 215, 360, 12648
rtr_l0_g0_r0, send_packet_count, port5, Accumulator, 3402451533, 0, 215, 215, 215, 1, 1
rtr_l0_g0_r0, output_port_stalls, port5, Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
rtr_l0_g0_r0, idle_time, port5, Accumulator, 3402451533, 0, 3400694639, 59726229701019485, 216, 2402, 45093869
rtr_l0_g0_r0, width_adj_count, port5, Accumulator, 3402451533, 0, 0, 0, 0, 0, 0
rtr_l0_g0_r0, send_bit_count, port6, Accumulator, 3402451533, 0, 155680, 689224960, 212, 360, 12648
rtr_l0_g0_r0, send_packet_count, port6, Accumulator, 3402451533, 0, 212, 212, 212, 1, 1
