ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_l0_g1_r0, idle_time, port1, Accumulator, 2612521133, 0, 2609533880, 15452869399210738, 604, 113602, 18812269
rtr_l0_g1_r0, width_adj_count, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g1_r0, send_bit_count, port2, Accumulator, 2612521133, 0, 254936, 145110720, 603, 360, 3432
rtr_l0_g1_r0, send_packet_count, port2, Accumulator, 2612521133, 0, 603, 603, 603, 1, 1
rtr_l0_g1_r0, output_port_stalls, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g1_r0, idle_time, port2, Accumulator, 2612521133, 0, 2609525882, 20421029592419812, 604, 110405, 20716269
rtr_l0_g1_r0, width_adj_count, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g1_r0, send_bit_count, port3, Accumulator, 2612521133, 0, 252488, 144098112, 597, 360, 3432
rtr_l0_g1_r0, send_packet_count, port3, Accumulator, 2612521133, 0, 597, 597, 597, 1, 1
rtr_l0_g1_r0, output_port_stalls, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g1_r0, idle_time, port3, Accumulator, 2612521133, 0, 2609553875, 20036974025290737, 598, 109605, 20561069
rtr_l0_g1_r0, width_adj_count, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g1_r0, xbar_stalls, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g1_r0, xbar_stalls, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g1_r0, xbar_stalls, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g1_r0, xbar_stalls, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r0, send_bit_count, port0, Accumulator, 2612521133, 0, 101688, 83500480, 215, 360, 3432
rtr_l1_g0_r0, send_packet_count, port0, Accumulator, 2612521133, 0, 215, 215, 215, 1, 1
rtr_l1_g0_r0, output_port_stalls, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
