ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_0x0x0, send_bit_count, port0, Accumulator, 17600195770, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port0, Accumulator, 17600195770, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port0, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port0, Accumulator, 17600195770, 0, 17599918506, 513681063065185460, 57, 3323735, 17194727066
rtr_0x0x0, width_adj_count, port0, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port1, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_packet_count, port1, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, output_port_stalls, port1, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port1, Accumulator, 17600195770, 0, 17600195770, 14618985962973067044, 1, 17600195770, 17600195770
rtr_0x0x0, width_adj_count, port1, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port2, Accumulator, 17600195770, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port2, Accumulator, 17600195770, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port2, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port2, Accumulator, 17600195770, 0, 17599918506, 518130168455597512, 57, 3193670, 17194856464
rtr_0x0x0, width_adj_count, port2, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port3, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_packet_count, port3, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, output_port_stalls, port3, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port3, Accumulator, 17600195770, 0, 17600195770, 14618985962973067044, 1, 17600195770, 17600195770
rtr_0x0x0, width_adj_count, port3, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port4, Accumulator, 17600195770, 0, 154207920, 2483662093440, 12406, 104, 16384
rtr_0x0x0, send_packet_count, port4, Accumulator, 17600195770, 0, 12406, 12406, 12406, 1, 1
rtr_0x0x0, output_port_stalls, port4, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port4, Accumulator, 17600195770, 0, 15993086981, 106132207246225263, 3307, 1248627, 8438833
rtr_0x0x0, width_adj_count, port4, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port5, Accumulator, 17600195770, 0, 154207920, 2483662093440, 12406, 104, 16384
rtr_0x0x0, send_packet_count, port5, Accumulator, 17600195770, 0, 12406, 12406, 12406, 1, 1
rtr_0x0x0, output_port_stalls, port5, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port5, Accumulator, 17600195770, 0, 15993086981, 107728308693773755, 3307, 1248627, 9438666
rtr_0x0x0, width_adj_count, port5, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port6, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_packet_count, port6, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, output_port_stalls, port6, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port6, Accumulator, 17600195770, 0, 17600195770, 14618985962973067044, 1, 17600195770, 17600195770
rtr_0x0x0, width_adj_count, port6, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port7, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_packet_count, port7, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, output_port_stalls, port7, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port7, Accumulator, 17600195770, 0, 17600195770, 14618985962973067044, 1, 17600195770, 17600195770
rtr_0x0x0, width_adj_count, port7, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port8, Accumulator, 17600195770, 0, 154230640, 2483671358080, 12462, 104, 16384
rtr_0x0x0, send_packet_count, port8, Accumulator, 17600195770, 0, 12462, 12462, 12462, 1, 1
rtr_0x0x0, output_port_stalls, port8, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port8, Accumulator, 17600195770, 0, 15992809717, 107109337929951319, 3363, 250796, 9438666
rtr_0x0x0, width_adj_count, port8, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port0, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port1, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port2, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port3, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port4, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port5, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port6, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port7, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port8, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
nic0:rtrLink:networkIF, packet_latency, , Accumulator, 17600195770, 0, 2795733, 627687665, 12462, 158, 226
nic0:rtrLink:networkIF, send_bit_count, , Accumulator, 17600195770, 0, 154230640, 2483671358080, 12462, 104, 16384
nic0:rtrLink:networkIF, output_port_stalls, , Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
nic0:rtrLink:networkIF, idle_time, , Accumulator, 17600195770, 0, 7885168344, 47255452459155594, 3362, 124668, 8188667
rtr_1x0x0, send_bit_count, port0, Accumulator, 17600195770, 0, 45440, 18529280, 112, 360, 424
rtr_1x0x0, send_packet_count, port0, Accumulator, 17600195770, 0, 112, 112, 112, 1, 1
rtr_1x0x0, output_port_stalls, port0, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, idle_time, port0, Accumulator, 17600195770, 0, 17599641242, 476992315776579628, 113, 1904289, 17193693216
rtr_1x0x0, width_adj_count, port0, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, send_bit_count, port1, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, send_packet_count, port1, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, output_port_stalls, port1, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, idle_time, port1, Accumulator, 17600195770, 0, 17600195770, 14618985962973067044, 1, 17600195770, 17600195770
rtr_1x0x0, width_adj_count, port1, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, send_bit_count, port2, Accumulator, 17600195770, 0, 22720, 9264640, 56, 360, 424
rtr_1x0x0, send_packet_count, port2, Accumulator, 17600195770, 0, 56, 56, 56, 1, 1
rtr_1x0x0, output_port_stalls, port2, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, idle_time, port2, Accumulator, 17600195770, 0, 17599918506, 544275711421065064, 57, 2433957, 17195616844
rtr_1x0x0, width_adj_count, port2, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, send_bit_count, port3, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, send_packet_count, port3, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, output_port_stalls, port3, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, idle_time, port3, Accumulator, 17600195770, 0, 17600195770, 14618985962973067044, 1, 17600195770, 17600195770
rtr_1x0x0, width_adj_count, port3, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, send_bit_count, port4, Accumulator, 17600195770, 0, 154185200, 2483652828800, 12350, 104, 16384
rtr_1x0x0, send_packet_count, port4, Accumulator, 17600195770, 0, 12350, 12350, 12350, 1, 1
rtr_1x0x0, output_port_stalls, port4, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, idle_time, port4, Accumulator, 17600195770, 0, 15993364245, 272071332436248391, 3251, 1248627, 411016678
rtr_1x0x0, width_adj_count, port4, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, send_bit_count, port5, Accumulator, 17600195770, 0, 154230640, 2483671358080, 12462, 104, 16384
rtr_1x0x0, send_packet_count, port5, Accumulator, 17600195770, 0, 12462, 12462, 12462, 1, 1
rtr_1x0x0, output_port_stalls, port5, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, idle_time, port5, Accumulator, 17600195770, 0, 15992809717, 106479433808607979, 3363, 66568, 9438666
rtr_1x0x0, width_adj_count, port5, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, send_bit_count, port6, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, send_packet_count, port6, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, output_port_stalls, port6, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, idle_time, port6, Accumulator, 17600195770, 0, 17600195770, 14618985962973067044, 1, 17600195770, 17600195770
rtr_1x0x0, width_adj_count, port6, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, send_bit_count, port7, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, send_packet_count, port7, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, output_port_stalls, port7, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, idle_time, port7, Accumulator, 17600195770, 0, 17600195770, 14618985962973067044, 1, 17600195770, 17600195770
rtr_1x0x0, width_adj_count, port7, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, send_bit_count, port8, Accumulator, 17600195770, 0, 154253360, 2483680622720, 12518, 104, 16384
rtr_1x0x0, send_packet_count, port8, Accumulator, 17600195770, 0, 12518, 12518, 12518, 1, 1
rtr_1x0x0, output_port_stalls, port8, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, idle_time, port8, Accumulator, 17600195770, 0, 15992532453, 106038943185120641, 3419, 567621, 9438666
rtr_1x0x0, width_adj_count, port8, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, xbar_stalls, port0, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
rtr_1x0x0, xbar_stalls, port1, Accumulator, 17600195770, 0, 0, 0, 0, 0, 0
