ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_0x0x0, send_bit_count, port0, Accumulator, 17272616398, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port0, Accumulator, 17272616398, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port0, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port0, Accumulator, 17272616398, 0, 17272339134, 4517649461943097770, 57, 4068443, 16769444531
rtr_0x0x0, width_adj_count, port0, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port1, Accumulator, 17272616398, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port1, Accumulator, 17272616398, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port1, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port1, Accumulator, 17272616398, 0, 17272339134, 4513310683160712530, 57, 4197841, 16769315133
rtr_0x0x0, width_adj_count, port1, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port4, Accumulator, 17272616398, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port4, Accumulator, 17272616398, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port4, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port4, Accumulator, 17272616398, 0, 17272339134, 4584551171968021260, 57, 2073446, 16771439528
rtr_0x0x0, width_adj_count, port4, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port5, Accumulator, 17272616398, 0, 22720, 9264640, 56, 360, 424
rtr_0x0x0, send_packet_count, port5, Accumulator, 17272616398, 0, 56, 56, 56, 1, 1
rtr_0x0x0, output_port_stalls, port5, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port5, Accumulator, 17272616398, 0, 17272339134, 4549051692316482186, 57, 3131975, 16770380999
rtr_0x0x0, width_adj_count, port5, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port8, Accumulator, 17272616398, 0, 154207920, 2483662093440, 12406, 104, 16384
rtr_0x0x0, send_packet_count, port8, Accumulator, 17272616398, 0, 12406, 12406, 12406, 1, 1
rtr_0x0x0, output_port_stalls, port8, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port8, Accumulator, 17272616398, 0, 15665507609, 104457610020677785, 3307, 1084545, 9650024
rtr_0x0x0, width_adj_count, port8, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port10, Accumulator, 17272616398, 0, 154230640, 2483671358080, 12462, 104, 16384
rtr_0x0x0, send_packet_count, port10, Accumulator, 17272616398, 0, 12462, 12462, 12462, 1, 1
rtr_0x0x0, output_port_stalls, port10, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port10, Accumulator, 17272616398, 0, 15665230345, 105460558580159809, 3363, 172090, 9274584
rtr_0x0x0, width_adj_count, port10, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port0, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port1, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port2, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port3, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port4, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port5, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port6, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port7, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port8, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port9, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_0x0x0, xbar_stalls, port10, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
nic0:rtrLink:networkIF, packet_latency, , Accumulator, 17272616398, 0, 1784258, 255676286, 12462, 142, 205
nic0:rtrLink:networkIF, send_bit_count, , Accumulator, 17272616398, 0, 154230640, 2483671358080, 12462, 104, 16384
nic0:rtrLink:networkIF, output_port_stalls, , Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
nic0:rtrLink:networkIF, idle_time, , Accumulator, 17272616398, 0, 7581314957, 48229876840995933, 3362, 124668, 8188667
rtr_1x0x0, send_bit_count, port0, Accumulator, 17272616398, 0, 22720, 9264640, 56, 360, 424
rtr_1x0x0, send_packet_count, port0, Accumulator, 17272616398, 0, 56, 56, 56, 1, 1
rtr_1x0x0, output_port_stalls, port0, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
rtr_1x0x0, idle_time, port0, Accumulator, 17272616398, 0, 17272339134, 4542632290179775676, 57, 3323404, 16770189570
rtr_1x0x0, width_adj_count, port0, Accumulator, 17272616398, 0, 0, 0, 0, 0, 0
