ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_G0R0, send_bit_count, port0, Accumulator, 1585749133, 0, 161688, 67355840, 403, 360, 1128
rtr_G0R0, send_packet_count, port0, Accumulator, 1585749133, 0, 403, 403, 403, 1, 1
rtr_G0R0, output_port_stalls, port0, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port0, Accumulator, 1585749133, 0, 1583838944, 10000182767958590, 404, 126935, 19113068
rtr_G0R0, width_adj_count, port0, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port1, Accumulator, 1585749133, 0, 155056, 61793408, 394, 360, 808
rtr_G0R0, send_packet_count, port1, Accumulator, 1585749133, 0, 394, 394, 394, 1, 1
rtr_G0R0, output_port_stalls, port1, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port1, Accumulator, 1585749133, 0, 1583910926, 6764695998084950, 395, 126401, 16080269
rtr_G0R0, width_adj_count, port1, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port2, Accumulator, 1585749133, 0, 157648, 65512064, 394, 360, 1128
rtr_G0R0, send_packet_count, port2, Accumulator, 1585749133, 0, 394, 394, 394, 1, 1
rtr_G0R0, output_port_stalls, port2, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port2, Accumulator, 1585749133, 0, 1583882933, 6923823517388977, 395, 3735, 16339469
rtr_G0R0, width_adj_count, port2, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port3, Accumulator, 1585749133, 0, 75984, 29975680, 194, 360, 488
rtr_G0R0, send_packet_count, port3, Accumulator, 1585749133, 0, 194, 194, 194, 1, 1
rtr_G0R0, output_port_stalls, port3, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port3, Accumulator, 1585749133, 0, 1584848025, 13306009869156845, 195, 634133, 22663468
rtr_G0R0, width_adj_count, port3, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port4, Accumulator, 1585749133, 0, 159368, 65845568, 397, 360, 808
rtr_G0R0, send_packet_count, port4, Accumulator, 1585749133, 0, 397, 397, 397, 1, 1
rtr_G0R0, output_port_stalls, port4, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port4, Accumulator, 1585749133, 0, 1583862938, 12957754755335648, 398, 120269, 32090669
rtr_G0R0, width_adj_count, port4, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, send_bit_count, port5, Accumulator, 1585749133, 0, 6768, 7634304, 6, 1128, 1128
rtr_G0R0, send_packet_count, port5, Accumulator, 1585749133, 0, 6, 6, 6, 1, 1
rtr_G0R0, output_port_stalls, port5, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, idle_time, port5, Accumulator, 1585749133, 0, 1585677151, 1234507685530607743, 7, 379203, 802344603
rtr_G0R0, width_adj_count, port5, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, xbar_stalls, port0, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, xbar_stalls, port1, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, xbar_stalls, port2, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, xbar_stalls, port3, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, xbar_stalls, port4, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
rtr_G0R0, xbar_stalls, port5, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
nic0:rtrLink:networkIF, packet_latency, , Accumulator, 1585749133, 0, 81614, 16811560, 403, 197, 371
nic0:rtrLink:networkIF, send_bit_count, , Accumulator, 1585749133, 0, 162968, 69014720, 403, 360, 1128
nic0:rtrLink:networkIF, output_port_stalls, , Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
nic0:rtrLink:networkIF, idle_time, , Accumulator, 1585749133, 0, 1220453813, 7463066204613185, 404, 18533, 17607736
rtr_G0R1, send_bit_count, port0, Accumulator, 1585749133, 0, 238312, 98160960, 597, 360, 1128
rtr_G0R1, send_packet_count, port0, Accumulator, 1585749133, 0, 597, 597, 597, 1, 1
rtr_G0R1, output_port_stalls, port0, Accumulator, 1585749133, 0, 0, 0, 0, 0, 0
